;show_date;Artist;Title;Album;Year
1130;Sep 15. 2022;Frankie Cosmos;So Blue;Close It Quietly;2019
1131;Sep 15. 2022;Deerhunter;Back to the Middle;Back to the Middle;2013
1132;Sep 15. 2022;DIIV;Mire (Grant's Song);Is the Is Are;2015
1133;Sep 15. 2022;The White Stripes;The Denial Twist;The Denial Twist;2020
1134;Sep 15. 2022;Stef Chura;Sweet Sweet Midnight;Midnight;2019
1135;Sep 15. 2022;The Strokes;Between Love & Hate;Room On Fire;2020
1136;Sep 15. 2022;Interpol;Roland;Roland;2002
1137;Sep 15. 2022;Summer Twins;Forget Me;Forget Me;2013
1138;Sep 15. 2022;The Kills;No Wow;No Wow;2005
1139;Sep 15. 2022;Radiohead;Everything In Its Right Place;Everything In Its Right Place;2000
1140;Sep 15. 2022;Jon Spencer Blues Explosion;Lovin' Machine;Lovin' Machine;2000
1141;Sep 15. 2022;Guided by Voices;Bury the Mouse;Warp and Woof;2014
1142;Sep 15. 2022;King Tuff;Radiation;Radiation;2014
1143;Sep 15. 2022;Lucy Dacus;Dancing In The Dark;Dancing In The Dark;2019
1144;Sep 15. 2022;King Khan & the Shrines;I Got Made;Idle No More;2013
1145;Sep 15. 2022;Pavement;Unfair;Unfair;2010
1146;Sep 15. 2022;Jay Reatard;Fading All Away;Blood Visions;2016
1147;Sep 15. 2022;Sonny & The Sunsets;green blood;Antenna To The Afterworld;2013
1148;Sep 15. 2022;Arcade Fire;Black Mirror;Neon Bible;2017
1149;Sep 15. 2022;Beach House;Lemon Glow;Lemon Glow;2018
1150;Sep 15. 2022;The Replacements;Can't Hardly Wait;Pleased To Meet Me [Expanded Edition];2008
1151;Sep 15. 2022;Elliott Smith;Son Of Sam;Figure 8;2000
1152;Sep 15. 2022;The Breeders;Divine Hammer;Divine Hammer;1993
1153;Sep 15. 2022;The Shins;Know Your Onion!;Know Your Onion!;2005
1154;Sep 15. 2022;Reverend John Wilkins;You Got To move;You Can't Hurry God;2011
1155;Sep 11. 2022;Beck;Devils Haircut;Odelay;1996
1156;Sep 11. 2022;Alex Chilton;Can't Seem To Make You Mine;Bach's Bottom;2017
1157;Sep 11. 2022;Car Seat Headrest;Sunburned Shirts;Sunburned Shirts;2015
1158;Sep 11. 2022;Arcade Fire;Rebellion (Lies);Funeral;2017
1159;Sep 11. 2022;The Black Angels;Yellow Elevator #2;Phosphene Dream;2010
1160;Sep 11. 2022;The Creases;Static Lines;Gradient;2014
1161;Sep 11. 2022;alt-J;Breezeblocks;An Awesome Wave (Deluxe Version);2012
1162;Sep 11. 2022;Cold War Kids;Hospital Beds;Robbers & Cowards;2016
1163;Sep 11. 2022;My Morning Jacket;Gideon;Z;2008
1164;Sep 11. 2022;Wilco;Heavy Metal Drummer;Heavy Metal Drummer;2002
1165;Sep 11. 2022;BRONCHO;Boys Got to Go;Bad Behavior;2018
1166;Sep 11. 2022;Crocodiles;Groove Is in the Heart / California Girls;Sleep Forever - Single;2014
1167;Sep 11. 2022;The Black Keys;Heavy Soul;The Big Come Up;2008
1168;Sep 11. 2022;Delta Spirit;People C'Mon;Music From and Inspired By The Big C;2011
1169;Sep 11. 2022;Bloc Party;Banquet;Atticus Presents: Volume 1;2009
1170;Sep 11. 2022;Deerhunter;Desire Lines;Desire Lines;2010
1171;Sep 11. 2022;Cold Beat;Wave;Over Me;2014
1172;Sep 11. 2022;Colleen Green;TV;I Want to Grow Up;2015
1173;Sep 11. 2022;Gap Dream;You're From The Shadow;Shine Your Light;2013
1174;Sep 11. 2022;Wolf Parade;I'll Believe in Anything;Apologies To The Queen Mary;2005
1175;Sep 11. 2022;The White Stripes;Ball And Biscuit;Elephant;2003
1176;Sep 11. 2022;Limes;Into a Tree;Tarantula! / Blue Blood;2011
1177;Sep 11. 2022;Blind Melon;Tones Of Home;Best Of Blind Melon;2005
1178;Sep 11. 2022;Matt and Kim;Good Ol' Fashion Nightmare;Good Ol' Fashion Nightmare;2009
1179;Sep 11. 2022;Pavement;Elevate Me Later;Elevate Me Later;2004
1180;Sep 11. 2022;Will Butler;Public Defender;Friday Night;2016
1181;Sep 11. 2022;Courtney Barnett;Pedestrian at Best;Pedestrian at Best;2015
1182;Sep 11. 2022;Guided By Voices;Cohesive Scoops;Cohesive Scoops;2018
1183;Sep 11. 2022;Best Coast;Summer Mood;Crazy For You;2012
1184;Sep 11. 2022;Pixies;Here Comes Your Man;Death To The Pixies;1997
1185;Sep 11. 2022;Tame Impala;Elephant;Elephant;2012
1186;Sep 8. 2022 ;Beck;Devils Haircut;Odelay;1996
1187;Sep 8. 2022 ;Alex Chilton;Can't Seem To Make You Mine;Bach's Bottom;2017
1188;Sep 8. 2022 ;Car Seat Headrest;Sunburned Shirts;Sunburned Shirts;2015
1189;Sep 8. 2022 ;Arcade Fire;Rebellion (Lies);Funeral;2017
1190;Sep 8. 2022 ;The Black Angels;Yellow Elevator #2;Phosphene Dream;2010
1191;Sep 8. 2022 ;The Creases;Static Lines;Gradient;2014
1192;Sep 8. 2022 ;alt-J;Breezeblocks;An Awesome Wave (Deluxe Version);2012
1193;Sep 8. 2022 ;Cold War Kids;Hospital Beds;Robbers & Cowards;2016
1194;Sep 8. 2022 ;My Morning Jacket;Gideon;Z;2008
1195;Sep 8. 2022 ;Wilco;Heavy Metal Drummer;Heavy Metal Drummer;2002
1196;Sep 8. 2022 ;BRONCHO;Boys Got to Go;Bad Behavior;2018
1197;Sep 8. 2022 ;Crocodiles;Groove Is in the Heart / California Girls;Sleep Forever - Single;2014
1198;Sep 8. 2022 ;The Black Keys;Heavy Soul;MacGruber;2010
1199;Sep 8. 2022 ;Delta Spirit;People C'Mon;Music From and Inspired By The Big C;2011
1200;Sep 8. 2022 ;Bloc Party;Banquet;Atticus Presents: Volume 1;2009
1201;Sep 8. 2022 ;Deerhunter;Desire Lines;Desire Lines;2010
1202;Sep 8. 2022 ;Cold Beat;Wave;Over Me;2014
1203;Sep 8. 2022 ;Colleen Green;TV;I Want to Grow Up;2015
1204;Sep 8. 2022 ;Gap Dream;You're From The Shadow;Shine Your Light;2013
1205;Sep 8. 2022 ;Wolf Parade;I'll Believe in Anything;Apologies To The Queen Mary;2005
1206;Sep 8. 2022 ;The White Stripes;Ball And Biscuit;Elephant;2003
1207;Sep 8. 2022 ;Limes;Into a Tree;Tarantula! / Blue Blood;2011
1208;Sep 8. 2022 ;Blind Melon;Tones Of Home;Best Of Blind Melon;2005
1209;Sep 8. 2022 ;Matt and Kim;Good Ol' Fashion Nightmare;Good Ol' Fashion Nightmare;2009
1210;Sep 8. 2022 ;KCHEN;Old School;Show Me You;2020
1211;Sep 8. 2022 ;Pavement;Elevate Me Later;Elevate Me Later;2004
1212;Sep 8. 2022 ;Will Butler;Public Defender;Friday Night;2016
1213;Sep 8. 2022 ;Courtney Barnett;Pedestrian at Best;Pedestrian at Best;2015
1214;Sep 8. 2022 ;Guided By Voices;Cohesive Scoops;Cohesive Scoops;2018
1215;Sep 8. 2022 ;Best Coast;Summer Mood;Crazy For You;2012
1216;Sep 8. 2022 ;Pixies;Here Comes Your Man;Here Comes Your Man;1989
1217;Sep 8. 2022 ;Tame Impala;Elephant;Elephant;2012
1218;Sep 4. 2022 ;Sebadoh;Social Medicine (Remastered);Bakesale [Deluxe Edition];2011
1219;Sep 4. 2022 ;The Walkmen;We've Been Had;The Walkmen;2009
1220;Sep 4. 2022 ;The Clean;Oddity;Anthology;2003
1221;Sep 4. 2022 ;Thao & The Get Down Stay Down;Nobody Dies;A Man Alive;2016
1222;Sep 4. 2022 ;Husker Du;Sorry Somehow;Sorry Somehow;2008
1223;Sep 4. 2022 ;Parquet Courts;Freebird II;Freebird II;2018
1224;Sep 4. 2022 ;Sonic Youth;I'm Not There;I'm Not There (Music From The Motion Picture);2007
1225;Sep 4. 2022 ;TEEN;Better;Better;2012
1226;Sep 4. 2022 ;Strapping Fieldhands;The Author In Her Ear;Wattle & Daub;1996
1227;Sep 4. 2022 ;Daniel Johnston;Mean Girls Give Pleasure;Space Ducks: Soundtrack;2012
1228;Sep 4. 2022 ;Bob Mould;Voices in My Head;Patch The Sky;2016
1229;Sep 4. 2022 ;Super Furry Animals;Something 4 the Weekend;Zoom! The Best Of (1995-2016);2016
1230;Sep 4. 2022 ;Courtney Barnett;Write a List of Things to Look Forward To;Things Take Time. Take Time;2021
1231;Sep 4. 2022 ;Teenage Fanclub;Everything Is Falling Apart;Endless Arcade;2021
1232;Sep 4. 2022 ;Swearin';Grow into a Ghost;Fall into the Sun;2018
1233;Sep 4. 2022 ;Shout Out Louds;Shut Your Eyes;Howl Howl Gaff Gaff;2005
1234;Sep 4. 2022 ;Vampire Weekend;Finger Back;Finger Back;2013
1235;Sep 4. 2022 ;Pixies;Monkey Gone to Heaven;Monkey Gone to Heaven;1989
1236;Sep 4. 2022 ;My Morning Jacket;Off The Record;Z;2008
1237;Sep 4. 2022 ;Arcade Fire;Sprawl II (Mountains Beyond Mountains);The Suburbs;2010
1238;Sep 4. 2022 ;Dan Auerbach;Street Walkin';Street Walkin';2012
1239;Sep 4. 2022 ;The Apples in stereo;Energy;New Magnetic Wonder;2007
1240;Sep 4. 2022 ;The Dead Weather;I'm Mad;I'm Mad;2010
1241;Sep 4. 2022 ;Built To Spill;Randy Described Eternity;Randy Described Eternity;1997
1242;Sep 4. 2022 ;Silver Jews;Party Barge;Lookout Mountain. Lookout Sea;2008
1243;Sep 4. 2022 ;Kings Of Leon;Holy Roller Novocaine;Youth And Young Manhood;2003
1244;Sep 4. 2022 ;Yeah Yeah Yeahs;Sacrilege;Sacrilege;2013
1245;Sep 4. 2022 ;Ty Segall;Fuzzy Cat;Singles 2007-2010;2011
1246;Sep 4. 2022 ;Matt and Kim;Cutdown;Cutdown;2009
1247;Sep 1. 2022 ;Sebadoh;Social Medicine (Remastered);Bakesale [Deluxe Edition];2011
1248;Sep 1. 2022 ;The Walkmen;We've Been Had;The Walkmen;2009
1249;Sep 1. 2022 ;The Clean;Oddity;Anthology;2003
1250;Sep 1. 2022 ;Thao & The Get Down Stay Down;Nobody Dies;A Man Alive;2016
1251;Sep 1. 2022 ;Husker Du;Sorry Somehow;Sorry Somehow;2008
1252;Sep 1. 2022 ;Ultra Orange & Emmanuelle;Don't Kiss Me Goodbye;Ultra Orange & Emmanuelle;2007
1253;Sep 1. 2022 ;Parquet Courts;Freebird II;Freebird II;2018
1254;Sep 1. 2022 ;Sonic Youth;I'm Not There;I'm Not There (Music From The Motion Picture);2007
1255;Sep 1. 2022 ;TEEN;Better;Better;2012
1256;Sep 1. 2022 ;Strapping Fieldhands;The Author In Her Ear;Wattle & Daub;1996
1257;Sep 1. 2022 ;Daniel Johnston;Mean Girls Give Pleasure;Space Ducks: Soundtrack;2012
1258;Sep 1. 2022 ;Bob Mould;Voices in My Head;Patch The Sky;2016
1259;Sep 1. 2022 ;Super Furry Animals;Something 4 the Weekend;Zoom! The Best Of (1995-2016);2016
1260;Sep 1. 2022 ;Teenage Fanclub;Everything Is Falling Apart;Everything Is Falling Apart;2019
1261;Sep 1. 2022 ;Swearin';Grow into a Ghost;Fall into the Sun;2018
1262;Sep 1. 2022 ;Shout Out Louds;Shut Your Eyes;Howl Howl Gaff Gaff;2005
1263;Sep 1. 2022 ;Vampire Weekend;Finger Back;Finger Back;2013
1264;Sep 1. 2022 ;Pixies;Monkey Gone to Heaven;Monkey Gone to Heaven;1989
1265;Sep 1. 2022 ;My Morning Jacket;Off The Record;Z;2008
1266;Sep 1. 2022 ;Arcade Fire;Sprawl II (Mountains Beyond Mountains);The Suburbs;2010
1267;Sep 1. 2022 ;Dan Auerbach;Street Walkin';Street Walkin';2012
1268;Sep 1. 2022 ;The Apples in stereo;Energy;New Magnetic Wonder;2007
1269;Sep 1. 2022 ;The Dead Weather;I'm Mad;I'm Mad;2010
1270;Sep 1. 2022 ;Built To Spill;Randy Described Eternity;Randy Described Eternity;1997
1271;Sep 1. 2022 ;Silver Jews;Party Barge;Lookout Mountain. Lookout Sea;2008
1272;Sep 1. 2022 ;Kings Of Leon;Holy Roller Novocaine;Youth And Young Manhood;2003
1273;Sep 1. 2022 ;Yeah Yeah Yeahs;Sacrilege;Mosquito (Deluxe Version);2014
1274;Sep 1. 2022 ;Ty Segall;Fuzzy Cat;Singles 2007-2010;2011
1275;Sep 1. 2022 ;Matt and Kim;Cutdown;Grand;2015
1276;Aug 28. 2022;Beat Happening;Our Secret;Look Around;2015
1277;Aug 28. 2022;Cage The Elephant;Back Against The Wall;Cage The Elephant;2009
1278;Aug 28. 2022;Vampire Weekend;Obvious Bicycle;Obvious Bicycle;2013
1279;Aug 28. 2022;Radiohead;Bodysnatchers;In Rainbows;2007
1280;Aug 28. 2022;The White Stripes;Dead Leaves And The Dirty Ground;White Blood Cells;2001
1281;Aug 28. 2022;The King Khan & BBQ Show;Alone Again;Bad News Boys;2015
1282;Aug 28. 2022;Neutral Milk Hotel;Holland. 1945;In The Aeroplane Over The Sea;2005
1283;Aug 28. 2022;Nirvana;About A Girl;Bleach: Deluxe Edition;2009
1284;Aug 28. 2022;Dinosaur Jr.;Feel The Pain;Without A Sound;2007
1285;Aug 28. 2022;Jenny Lewis & The Watson Twins;Handle With Care;Rabbit Fur Coat;2006
1286;Aug 28. 2022;Cracker;Euro-Trash Girl;Kerosene Hat;2008
1287;Aug 28. 2022;Ultimate Sound Effects Library;Car Sound Effects;Sound Effects Library for Internet Videos. Vol. 1;2015
1288;Aug 28. 2022;Supergrass;Mansize Rooster;Mansize Rooster;2015
1289;Aug 28. 2022;Snail Mail;Glory;Glory;2021
1290;Aug 28. 2022;My Morning Jacket;One Big Holiday;Okonokos;2008
1291;Aug 28. 2022;PJ Harvey;A Perfect Day Elise;Is This Desire?;1998
1292;Aug 28. 2022;Veruca Salt;Volcano Girls;Eight Arms To Hold You;1997
1293;Aug 28. 2022;The Jon Spencer Blues Explosion;Orange;Orange;2010
1294;Aug 28. 2022;James and The Ultrasounds;Lover Man;Bad To Be Here;2015
1295;Aug 28. 2022;Car Seat Headrest;Not What I Needed;Not What I Needed;2016
1296;Aug 28. 2022;Parquet Courts;Everyday It Starts;Everyday It Starts;2014
1297;Aug 28. 2022;Pixies;Hey;Hey;1989
1298;Aug 28. 2022;Hole;Celebrity Skin;1;2007
1299;Aug 28. 2022;Iceage;The Lord's Favorite;The Lord's Favorite;2014
1300;Aug 28. 2022;Courtney Barnett;Hopefulessness;Tell Me How You Really Feel;2018
1301;Aug 28. 2022;Wet Leg;Chaise Longue;Chaise Longue;2021
1302;Aug 28. 2022;Wilco;I'm the Man Who Loves You;What's Your 20? Essential Tracks 1994 - 2014;2014
1303;Aug 28. 2022;Yeah Yeah Yeahs;Maps;Valentine Disaster;2008
1304;Aug 28. 2022;Yo La Tengo;Sugarcube;Sugarcube;1997
1305;Aug 28. 2022;Talking Heads;Life During Wartime (Remastered LP Version );The Best Of Talking Heads;2004
1306;Aug 28. 2022;Astralasia;Realise Your Purpose;Astralogy;2014
1307;Aug 28. 2022;Dan Auerbach;I Want Some More;I Want Some More;2012
1308;Aug 25. 2022;Beat Happening;Our Secret;Look Around;2015
1309;Aug 25. 2022;Cage The Elephant;Back Against The Wall;Cage The Elephant;2009
1310;Aug 25. 2022;Vampire Weekend;Obvious Bicycle;Obvious Bicycle;2013
1311;Aug 25. 2022;Radiohead;Bodysnatchers;In Rainbows;2007
1312;Aug 25. 2022;The White Stripes;Dead Leaves And The Dirty Ground;White Blood Cells;2001
1313;Aug 25. 2022;The King Khan & BBQ Show;Alone Again;Bad News Boys;2015
1314;Aug 25. 2022;Neutral Milk Hotel;Holland. 1945;In The Aeroplane Over The Sea;2005
1315;Aug 25. 2022;Nirvana;About A Girl;Bleach: Deluxe Edition;2009
1316;Aug 25. 2022;Dinosaur Jr.;Feel The Pain;Without A Sound;2007
1317;Aug 25. 2022;Jenny Lewis & The Watson Twins;Handle With Care;Rabbit Fur Coat;2006
1318;Aug 25. 2022;Cracker;Euro-Trash Girl;Kerosene Hat;2008
1319;Aug 25. 2022;Ultimate Sound Effects Library;Car Sound Effects;Sound Effects Library for Internet Videos. Vol. 1;2015
1320;Aug 25. 2022;Supergrass;Mansize Rooster;Mansize Rooster;2015
1321;Aug 25. 2022;Snail Mail;Glory;Glory;2021
1322;Aug 25. 2022;My Morning Jacket;One Big Holiday;Okonokos;2008
1323;Aug 25. 2022;PJ Harvey;A Perfect Day Elise;Is This Desire?;1998
1324;Aug 25. 2022;Violent Femmes;Kiss Off [Live];Add It Up (1981-1993);1993
1325;Aug 25. 2022;Veruca Salt;Volcano Girls;Eight Arms To Hold You;1997
1326;Aug 25. 2022;The Jon Spencer Blues Explosion;Orange;Orange;2010
1327;Aug 25. 2022;James and The Ultrasounds;Lover Man;Bad To Be Here;2015
1328;Aug 25. 2022;Car Seat Headrest;Not What I Needed;Not What I Needed;2016
1329;Aug 25. 2022;Parquet Courts;Everyday It Starts;Everyday It Starts;2014
1330;Aug 25. 2022;Hole;Celebrity Skin;1;2007
1331;Aug 25. 2022;Iceage;The Lord's Favorite;The Lord's Favorite;2014
1332;Aug 25. 2022;Courtney Barnett;Hopefulessness;Tell Me How You Really Feel;2018
1333;Aug 25. 2022;Wet Leg;Chaise Longue;Chaise Longue;2021
1334;Aug 25. 2022;Wilco;I'm the Man Who Loves You;What's Your 20? Essential Tracks 1994 - 2014;2014
1335;Aug 25. 2022;Yeah Yeah Yeahs;Maps;Valentine Disaster;2008
1336;Aug 25. 2022;Yo La Tengo;Sugarcube;Prisoners of Love - A Smattering of Scintillating Senescent Songs 1985-2003;2005
1337;Aug 25. 2022;Talking Heads;Life During Wartime (Remastered LP Version );The Best Of Talking Heads;2004
1338;Aug 21. 2022;Beat Happening;Our Secret;Look Around;2015
1339;Aug 21. 2022;Cage The Elephant;Back Against The Wall;Cage The Elephant;2009
1340;Aug 21. 2022;Vampire Weekend;Obvious Bicycle;Obvious Bicycle;2013
1341;Aug 21. 2022;Radiohead;Bodysnatchers;In Rainbows;2007
1342;Aug 21. 2022;The White Stripes;Dead Leaves And The Dirty Ground;White Blood Cells;2001
1343;Aug 21. 2022;The King Khan & BBQ Show;Alone Again;Bad News Boys;2015
1344;Aug 21. 2022;Neutral Milk Hotel;Holland. 1945;In The Aeroplane Over The Sea;2005
1345;Aug 21. 2022;Nirvana;About A Girl;Nirvana;2006
1346;Aug 21. 2022;Dinosaur Jr.;Feel The Pain;Without A Sound;2007
1347;Aug 21. 2022;Jenny Lewis & The Watson Twins;Handle With Care;Rabbit Fur Coat;2006
1348;Aug 21. 2022;Cracker;Euro-Trash Girl;Kerosene Hat;2008
1349;Aug 21. 2022;Supergrass;Mansize Rooster;Mansize Rooster;2015
1350;Aug 21. 2022;Snail Mail;Glory;Glory;2021
1351;Aug 21. 2022;My Morning Jacket;One Big Holiday;Okonokos;2008
1352;Aug 21. 2022;PJ Harvey;A Perfect Day Elise;Is This Desire?;1998
1353;Aug 21. 2022;Violent Femmes;Kiss Off;Add It Up (1981-1993);1993
1354;Aug 21. 2022;Veruca Salt;Volcano Girls;Eight Arms To Hold You;1997
1355;Aug 21. 2022;The Jon Spencer Blues Explosion;Orange;Orange;2010
1356;Aug 21. 2022;James and The Ultrasounds;Lover Man;Bad To Be Here;2015
1357;Aug 21. 2022;Car Seat Headrest;Not What I Needed;Not What I Needed;2016
1358;Aug 21. 2022;Parquet Courts;Everyday It Starts;Everyday It Starts;2014
1359;Aug 21. 2022;Pixies;Hey;Gold (Original Motion Picture Soundtrack);2004
1360;Aug 21. 2022;Hole;Celebrity Skin;1;2007
1361;Aug 21. 2022;Iceage;The Lord's Favorite;The Lord's Favorite;2014
1362;Aug 21. 2022;Courtney Barnett;Hopefulessness;Tell Me How You Really Feel;2018
1363;Aug 21. 2022;Wet Leg;Chaise Longue;Chaise Longue;2021
1364;Aug 21. 2022;Wilco;I'm the Man Who Loves You;What's Your 20? Essential Tracks 1994 - 2014;2014
1365;Aug 21. 2022;Yeah Yeah Yeahs;Maps;Valentine Disaster;2008
1366;Aug 21. 2022;Yo La Tengo;Sugarcube;Sugarcube;1997
1367;Aug 21. 2022;Talking Heads;Life During Wartime (Remastered LP Version );The Best Of Talking Heads;2004
1368;Aug 21. 2022;Dan Auerbach;I Want Some More;I Want Some More;2012
1369;Aug 18. 2022;Shane Theriot;Dirty Power;Dirty Power;2009
1370;Aug 18. 2022;Wet Leg;Wet Dream;Wet Dream;2021
1371;Aug 18. 2022;Weezer;My Name Is Jonas;Blue/Green/Red;2014
1372;Aug 18. 2022;The Cairo Gang;Be What You Are;Goes Missing;2015
1373;Aug 18. 2022;Ween;Captain Fantasy;Live at Stubb's;2003
1374;Aug 18. 2022;The War On Drugs;Red Eyes;Red Eyes;2013
1375;Aug 18. 2022;The Walkmen;Heartbreaker;Heaven;2012
1376;Aug 18. 2022;Violent Femmes;Gone Daddy Gone;Permanent Record: The Very Best Of The Violent Femmes;2014
1377;Aug 18. 2022;Veruca Salt;Seether;90s Rock Gold;2009
1378;Aug 18. 2022;Mitski;Cop Car;The Turning (Original Motion Picture Soundtrack);2020
1379;Aug 18. 2022;Stef Chura;17th Amendment;27: The Most Perfect Album;2018
1380;Aug 18. 2022;Supersuckers;Coattail Rider;Coattail Rider;2008
1381;Aug 18. 2022;The Grifters;Parting Shot;Parting Shot;2008
1382;Aug 18. 2022;The White Stripes;Party of Special Things to Do;Party of Special Things to Do;2015
1383;Aug 18. 2022;Black Lips;Disconnection;Disconnection;2009
1384;Aug 18. 2022;Vampire Weekend;Step;Modern Vampires of the City;2013
1385;Aug 18. 2022;The Vaccines;Teenage Icon;Teenage Icon;2012
1386;Aug 18. 2022;Uncle Tupelo;New Madrid;New Madrid;1993
1387;Aug 18. 2022;alt-J;Left Hand Free;Left Hand Free;2014
1388;Aug 18. 2022;Alex the Astronaut;I Think You're Great;I Think You're Great;2019
1389;Aug 18. 2022;The Amps;Tipp City;Tipp City;1995
1390;Aug 18. 2022;Arcade Fire;Neighborhood #1 (Tunnels);Funeral;2004
1391;Aug 18. 2022;Arctic Monkeys;Do I Wanna Know?;AM;2013
1392;Aug 18. 2022;Band Of Horses;Ode to LRC;Cease to Begin;2007
1393;Aug 18. 2022;Bass Drum of Death;White Fright;Bass Drum of Death;2013
1394;Aug 18. 2022;Best Coast;The End;Crazy For You;2012
1395;Aug 18. 2022;Blur;Song 2;Blur: The Best Of;2000
1396;Aug 18. 2022;Blushh;I’m Over It;Thx 4 Asking;2018
1397;Aug 18. 2022;Broken Bells;The High Road;Broken Bells;2010
1398;Aug 18. 2022;Built To Spill;Strange;Strange;2001
1399;Aug 18. 2022;Car Seat Headrest;Can't Cool Me Down;Can't Cool Me Down;2020
1400;Aug 18. 2022;Courtney Barnett;Canned Tomatoes;The Double EP: A Sea of Split Peas;2013
1401;Aug 18. 2022;Oregon Bike Trails;Cayucos;HairBrained (Original Motion Picture Soundtrack);2014
1402;Aug 18. 2022;Cold War Kids;Every Valley Is Not A Lake;Loyalty To Loyalty;2016
1403;Aug 14. 2022;Wet Leg;Wet Dream;Wet Dream;2021
1404;Aug 14. 2022;Weezer;My Name Is Jonas;Blue/Green/Red;2014
1405;Aug 14. 2022;The Cairo Gang;Be What You Are;Goes Missing;2015
1406;Aug 14. 2022;Ween;Captain Fantasy;Live at Stubb's;2003
1407;Aug 14. 2022;The War On Drugs;Red Eyes;Red Eyes;2013
1408;Aug 14. 2022;The Walkmen;Heartbreaker;Heaven;2012
1409;Aug 14. 2022;Veruca Salt;Seether;90s Rock Gold;2009
1410;Aug 14. 2022;Mitski;Cop Car;The Turning (Original Motion Picture Soundtrack);2020
1411;Aug 14. 2022;Stef Chura;17th Amendment;27: The Most Perfect Album;2018
1412;Aug 14. 2022;Supersuckers;Coattail Rider;Coattail Rider;2008
1413;Aug 14. 2022;The Grifters;Parting Shot;Parting Shot;2008
1414;Aug 14. 2022;The White Stripes;Party of Special Things to Do;Party of Special Things to Do;2015
1415;Aug 14. 2022;Black Lips;Disconnection;Disconnection;2009
1416;Aug 14. 2022;Vampire Weekend;Step;Modern Vampires of the City;2013
1417;Aug 14. 2022;The Vaccines;Teenage Icon;Teenage Icon;2012
1418;Aug 14. 2022;Uncle Tupelo;New Madrid;New Madrid;1993
1419;Aug 14. 2022;Warner/Chappell Productions;Just How I Feel;Acoustic Breeze;2015
1420;Aug 14. 2022;Ultra Orange;Don't Kiss Me Goodbye;Ultra Orange & Emmanuelle (Digital Deluxe Edition);2007
1421;Aug 14. 2022;alt-J;Left Hand Free;Left Hand Free;2014
1422;Aug 14. 2022;Alex the Astronaut;I Think You're Great;I Think You're Great;2019
1423;Aug 14. 2022;The Amps;Tipp City;Tipp City;1995
1424;Aug 14. 2022;Arcade Fire;Neighborhood #1 (Tunnels);Funeral;2004
1425;Aug 14. 2022;Arctic Monkeys;Do I Wanna Know?;AM;2013
1426;Aug 14. 2022;Band Of Horses;Ode to LRC;Cease to Begin;2007
1427;Aug 14. 2022;Bass Drum of Death;White Fright;Bass Drum of Death;2013
1428;Aug 14. 2022;Best Coast;The End;Crazy For You;2012
1429;Aug 14. 2022;Blur;Song 2;Blur: The Best Of;2000
1430;Aug 14. 2022;Blushh;I’m Over It;Thx 4 Asking;2018
1431;Aug 14. 2022;Broken Bells;The High Road;Broken Bells;2010
1432;Aug 14. 2022;Built To Spill;Strange;Strange;2001
1433;Aug 14. 2022;Car Seat Headrest;Can't Cool Me Down;Can't Cool Me Down;2020
1434;Aug 14. 2022;Courtney Barnett;Canned Tomatoes;The Double EP: A Sea of Split Peas;2013
1435;Aug 14. 2022;Oregon Bike Trails;Cayucos;HairBrained (Original Motion Picture Soundtrack);2014
1436;Aug 14. 2022;Cold War Kids;Every Valley Is Not A Lake;Loyalty To Loyalty;2016
1437;Aug 14. 2022;Astralasia;Realise Your Purpose;Astralogy;2014
1438;Aug 11. 2022;My Morning Jacket;Outta My System;Circuital;2011
1439;Aug 11. 2022;Ne-Hi;Since I've Been Thinking;NE-HI;2014
1440;Aug 11. 2022;Cold War Kids;Passing The Hat;Robbers & Cowards;2016
1441;Aug 11. 2022;Built to Spill;The First Song;Ultimate Alternative Wavers;1993
1442;Aug 11. 2022;Dinosaur Jr.;What Else Is New [2019 Remaster];Where You Been [Expanded & Remastered Edition];2019
1443;Aug 11. 2022;Tegan & Sara;So Jealous;The L Word: Season Three;2004
1444;Aug 11. 2022;The Stooges;I Wanna Be Your Dog;Classic Punk;2015
1445;Aug 11. 2022;Guided By Voices;The Official Ironmen Rally Song;The Official Ironmen Rally Song;1996
1446;Aug 11. 2022;Crocodiles;Neon Jesus;Flowers In The Dustbin;2011
1447;Aug 11. 2022;Pixies;Bird Dream of the Olympus Mons;Bird Dream of the Olympus Mons;1991
1448;Aug 11. 2022;Death Cab for Cutie;Bixby Canyon Bridge;Bixby Canyon Bridge;2008
1449;Aug 11. 2022;Ty Segall;The Drag;Singles 2007-2010;2011
1450;Aug 11. 2022;Wolf Parade;Valley Boy;Valley Boy;2017
1451;Aug 11. 2022;The Coathangers;Drifter;Parasite;2017
1452;Aug 11. 2022;Tacocat;Volcano (single);Volcano (single);2012
1453;Aug 11. 2022;Kevin Morby;1234;City Music;2017
1454;Aug 11. 2022;Black Rebel Motorcycle Club;Berlin;The Essential 00's Rock;2009
1455;Aug 11. 2022;The Velveteins;Don't Yah Feel Better?;Slow Wave;2017
1456;Aug 11. 2022;Parquet Courts;Stoned and Starving;Light Up Gold;2013
1457;Aug 11. 2022;Palehound;If You Met Her;A Place I'll Always Go;2017
1458;Aug 11. 2022;Neutral Milk Hotel;Gardenhead / Leave Me Alone;On Avery Island;1996
1459;Aug 11. 2022;The Libertines;The Man Who Would Be King;The Man Who Would Be King;2004
